Object ID,Circularity Factor ,Total Intensity GFP,Mean Intensity GFP,Total Intensity mCherry,Mean Intensity mCherry,Total Intensity Brightfield,Mean Intensity Brightfield,Area ,Well ,Center Y ,Center X ,Parent Object ID (MO),Parent Trace ID,MO.R01
2494,1.5726385,511024.03,6308.9385,242816.02,2997.7285,5308335,65535,81,25,1672.5,208.5,4321,-1,1
2495,1.6298853,704093,26077.518,91808,3400.2964,1769445,65535,27,25,1672.5,225.5,4321,-1,1
2496,1.929301,90512,8228.3633,33616,3056,720885,65535,11,25,1673,1338.5,4323,-1,1
2497,1.5424884,89104,8910.4004,28880,2888,655350,65535,10,25,1678,1340,4323,-1,1
2498,1.2538111,238592,23859.199,30016,3001.6001,655350,65535,10,25,1692,1522.5,4327,-1,1
2499,1.918444,281104,7027.6001,117328,2933.2,2621400,65535,40,25,1679,706.5,4330,-1,1
2500,1.0413703,341040,24360,42208,3014.8572,917490,65535,14,25,1680.5,1857,4332,-1,1
2501,1.4692546,239519.98,11405.714,63360,3017.1428,1376235,65535,21,25,1675,1280.5,4336,-1,1
2502,1.0631751,1135559,43675.348,124528,4789.5386,1703910,65535,26,25,1691.5,861.5,4337,-1,1
2503,1.0660159,274880,21144.615,39776,3059.6924,851955,65535,13,25,1694,129.5,4338,-1,1
2504,0.98956249,932958.06,42407.184,71072,3230.5454,1441770,65535,22,25,1689,1309.5,4343,-1,1
2505,1.1588256,3033500,36993.902,368735.97,4496.7803,5373870,65535,82,25,1680,475,4344,-1,1
2506,1.1760823,1018015,30848.939,120432,3649.4546,2162655,65535,33,25,1688,470.5,4344,-1,1
2507,0.93122354,1302042,42001.355,121792,3928.7742,2031585,65535,31,25,1682.5,632,4347,-1,1
2508,1.4597623,734720,17920,132256,3225.7561,2686935,65535,41,25,1685.5,2027.5,4349,-1,1
2509,1.037368,638208,22007.172,115104,3969.1035,1900515,65535,29,25,1704,775,4350,-1,1
2510,1.3637423,2645007,36736.207,280608,3897.3333,4718520,65535,72,25,1689.5,1879,4352,-1,1
2511,1.27898,1238336,18762.666,230400,3490.9092,4325310,65535,66,25,1702,1470,4356,-1,1
2512,1.3118202,452112,25117.334,57168,3176,1179630,65535,18,25,1710,1769.5,4357,-1,1
2513,1.321875,3060960,7253.4595,1364720,3233.9336,27655770,65535,422,25,1714.5,947,4359,-1,1
2514,1.042299,765184,27328,102432,3658.2856,1834980,65535,28,25,1711,967.5,4359,-1,1
2515,0.99012153,925260,42057.273,87152,3961.4546,1441770,65535,22,25,1718.5,925,4359,-1,1
2516,2.148549,259519.98,6329.7559,120928,2949.4634,2686935,65535,41,25,1709,610,4367,-1,1
2517,1.1298545,398592,8134.5308,147120,3002.449,3211215,65535,49,25,1700.5,1250.5,4369,-1,0
2518,1.6160133,551600,5931.1826,278576,2995.4409,6094755,65535,93,25,1709,1537.5,4371,-1,1
2519,1.7738827,342672,6719.0586,153440,3008.6274,3342285,65535,51,25,1714,1526.5,4371,-1,1
2520,1.2704321,576736,6337.7583,291040,3198.2417,5963685,65535,91,25,1710,372,4373,-1,1
2521,0.92024725,546960,22790,87280,3636.6667,1572840,65535,24,25,1714,191,4374,-1,1
2522,1.0675163,521936,28996.445,56336,3129.7778,1179630,65535,18,25,1709,488.5,4375,-1,1
2523,1.6536277,393248,6899.0879,165888,2910.3157,3735495,65535,57,25,1718,482.5,4375,-1,1
2524,1.1734806,1901440,26047.123,283920,3889.3152,4784055,65535,73,25,1718.5,463,4375,-1,1
2525,1.5057191,1376672,16388.953,266576,3173.5239,5504940,65535,84,25,1720,494,4375,-1,1
2526,1.6688291,856992,6395.4629,395968,2954.9851,8781690,65535,134,25,1730,483.5,4375,-1,1
2527,1.0600242,452944,20588.363,70048,3184,1441770,65535,22,25,1733.5,459,4375,-1,1
2528,1.7807737,72672,6056,35216,2934.6667,786420,65535,12,25,1742,480,4375,-1,1
2529,1.1560645,846128,25640.242,121552,3683.394,2162655,65535,33,25,1709.5,1861,4377,-1,1
2530,1.5086598,1959203.1,41685.172,188592,4012.5957,3080145,65535,47,25,1716,1869.5,4377,-1,1
2531,1.389425,1136448,13369.977,256223.98,3014.3999,5570475,65535,85,25,1720,407,4378,-1,1
2532,1.0963296,770575,32107.291,92464,3852.6667,1572840,65535,24,25,1712,836.5,4379,-1,1
2533,1.1412,410592,18663.273,74016,3364.3635,1441770,65535,22,25,1716.5,1683.5,4382,-1,1
2534,1.2023322,742224,23194.5,103264,3227,2097120,65535,32,25,1725.5,1684,4382,-1,1
2535,0.90449182,535807,41215.922,44608,3431.3845,851955,65535,13,25,1719,742.5,4383,-1,1
2536,1.0600242,571264,25966.545,71760,3261.8181,1441770,65535,22,25,1741,1185.5,4384,-1,1
2537,1.8377639,1031151.9,8813.2646,347248,2967.9316,7667595,65535,117,25,1722,1007,4386,-1,1
2538,1.3511104,61712,5610.1816,32464,2951.2727,720885,65535,11,25,1732.5,1010.5,4386,-1,1
2539,1.9393739,392784,6890.9473,167648,2941.1929,3735495,65535,57,25,1720.5,611,4387,-1,1
2540,1.12434,131200,6905.2632,64256,3381.8948,1245165,65535,19,25,1763.5,120,4388,-1,0
2541,1.3426615,90192,8199.2725,32112,2919.2727,720885,65535,11,25,1731,1913.5,4389,-1,1
2542,1.6987974,212928,8517.1201,74096,2963.8401,1638375,65535,25,25,1733,1918.5,4389,-1,1
2543,1.2538111,298272,29827.199,32704,3270.3999,655350,65535,10,25,1752.5,1977,4390,-1,1
2544,1.2567648,3356011,37289.012,322992,3588.8,5898150,65535,90,25,1726.5,1056,4391,-1,1
2545,1.0356913,2305056,24263.748,327888,3451.4526,6225825,65535,95,25,1738,1053,4391,-1,1
2546,1.4733162,1526048,22776.836,234576,3501.1343,4390845,65535,67,25,1728,1747.5,4392,-1,1
2547,1.353132,1151055,35970.469,113808,3556.5,2097120,65535,32,25,1728.5,1233.5,4398,-1,1
2548,1.4574615,140256,12750.546,32176,2925.0908,720885,65535,11,25,1750,158.5,4399,-1,1
2549,1.1289979,231968,16569.143,44320,3165.7144,917490,65535,14,25,1742,267,4403,-1,1
2550,1.1471196,152256,13841.454,34160,3105.4546,720885,65535,11,25,1755,279,4403,-1,1
2551,1.4574759,387200,10189.474,116848,3074.9473,2490330,65535,38,25,1746,1545,4409,-1,1
2552,1.1064,273872,10143.407,82048,3038.8147,1769445,65535,27,25,1750.5,1535,4409,-1,1
2553,1.1104417,684832,22827.732,102864,3428.8,1966050,65535,30,25,1758,1079,4410,-1,1
2554,1.4453538,530288,11784.178,145312,3229.1555,2949075,65535,45,25,1750.5,1349.5,4412,-1,1
2555,1.4013092,319264,10642.134,90432,3014.3999,1966050,65535,30,25,1754.5,390,4413,-1,1
2556,1.4685876,101952,10195.2,29184,2918.3999,655350,65535,10,25,1745,447,4414,-1,1
2557,1.686125,66496,5541.3335,35648,2970.6667,786420,65535,12,25,1750,789.5,4416,-1,1
2558,1.380857,259472,7862.7881,101040,3061.8181,2162655,65535,33,25,1768,1388,4417,-1,1
2559,1.1537574,860016,16863.059,168480,3303.5293,3342285,65535,51,25,1756.5,826,4418,-1,1
2560,1.1621132,1146256,24918.609,153744,3342.261,3014610,65535,46,25,1773,1294,4419,-1,1
2561,1.5671241,838304,5588.6934,454512,3030.0801,9830250,65535,150,25,1761,1137,4420,-1,1
2562,1.1770021,1121711,29518.711,181008.02,4763.3687,2490330,65535,38,25,1756,1126,4420,-1,1
2563,1.1588814,379296,34481.453,36704,3336.7273,720885,65535,11,25,1767,1882.5,4421,-1,1
2564,1.8367904,114272,5194.1816,63488,2885.8181,1441770,65535,22,25,1768,239,4423,-1,1
2565,1.0596637,340320,24308.572,43456,3104,917490,65535,14,25,1783.5,248.5,4423,-1,1
2566,1.1766189,998000,24950,138144,3453.6001,2621400,65535,40,25,1761.5,1720.5,4424,-1,1
2567,1.0600242,225728,20520.727,33680,3061.8181,720885,65535,11,25,1762.5,39.5,4425,-1,1
2568,1.0804269,476672,22698.666,67424,3210.6667,1376235,65535,21,25,1776.5,34.5,4425,-1,1
2569,1.7832195,66656,6059.6362,33472,3042.9092,720885,65535,11,25,1763,1010.5,4426,-1,0
2570,1.1954619,77280,7025.4546,30512,2773.8181,720885,65535,11,25,1768,1001.5,4426,-1,0
2571,1.1059692,748367.06,34016.684,81552,3706.9092,1441770,65535,22,25,1769.5,425.5,4427,-1,1
2572,1.3766707,470624,8556.7998,159216,2894.8364,3604425,65535,55,25,1773.5,1826,4428,-1,1
2573,1.3708073,747792,28761.23,85888,3303.3845,1703910,65535,26,25,1771.5,1803,4428,-1,1
2574,1.3384728,557568,19226.482,109152,3763.8621,1900515,65535,29,25,1781,1805,4428,-1,1
2575,1.5040826,2029472,14093.556,490800,3408.3333,9437040,65535,144,25,1765.5,1047,4429,-1,1
2576,1.2659324,362672,20148.445,62176,3454.2222,1179630,65535,18,25,1763.5,64,4430,-1,1
2577,1.0711047,942063.94,24155.486,141552,3629.5386,2555865,65535,39,25,1789.5,764,4432,-1,1
2578,1.2480296,395312,17187.479,67904,2952.3479,1507305,65535,23,25,1772.5,1497,4433,-1,1
2579,1.1740097,279232,10341.926,86720,3211.8518,1769445,65535,27,25,1767.5,137,4434,-1,1
2580,1.1913101,1522221,23784.703,218384,3412.25,4194240,65535,64,25,1775,1249,4435,-1,1
2581,1.2466395,915312.06,16642.037,217504,3954.6182,3604425,65535,55,25,1778,1258,4435,-1,1
2582,1.3127643,496208,26116.211,59680,3141.0527,1245165,65535,19,25,1778.5,1171,4436,-1,1
2583,1.524908,590896,14412.098,125680.01,3065.366,2686935,65535,41,25,1787,1186,4436,-1,1
2584,1.0954132,159504,10633.6,52352,3490.1333,983025,65535,15,25,1793.5,423.5,4443,-1,0
2585,1.5196318,2646408,28765.305,340400,3700,6029220,65535,92,25,1790,1103.5,4446,-1,0
2586,1.5200142,141840,14184,29600,2960,655350,65535,10,25,1810.5,1093.5,4446,-1,0
2587,1.6461708,60976,6097.6001,29344,2934.3999,655350,65535,10,25,1779,596.5,4448,-1,1
2588,1.1274761,718048,27617.23,96768,3721.8462,1703910,65535,26,25,1801.5,678.5,4449,-1,1
2589,1.5126102,1693136,11676.8,457824,3157.407,9502575,65535,145,25,1791.5,787,4452,-1,0
2590,1.1752556,342432,17121.6,63232,3161.6001,1310700,65535,20,25,1800,776,4452,-1,0
2591,1.6362463,429088,5572.5713,219952,2856.5195,5046195,65535,77,25,1806,791,4452,-1,0
2592,1.1213067,285280,16781.176,53184,3128.4707,1114095,65535,17,25,1795.5,314.5,4453,-1,1
2593,1.1257193,437936,25760.941,55504,3264.9412,1114095,65535,17,25,1809,312.5,4453,-1,1
2594,1.1100893,515440,27128.422,61504,3237.0527,1245165,65535,19,25,1793.5,469.5,4454,-1,1
2595,1.1472914,203952,14568,41504,2964.5715,917490,65535,14,25,1792.5,216.5,4455,-1,1
2596,1.4630778,1372176,12251.571,365200,3260.7144,7339920,65535,112,25,1796.5,1055.5,4458,-1,1
2597,1.2817532,1529120,6919.0952,706992,3199.0588,14483235,65535,221,25,1800.5,1038,4458,-1,1
2598,1.2807014,969104,6334.0132,469776,3070.4314,10026855,65535,153,25,1813,1046,4458,-1,1
2599,1.2835926,203168,20316.801,31328,3132.8,655350,65535,10,25,1795,80.5,4461,-1,1
2600,1.0753986,125888,12588.8,29824,2982.3999,655350,65535,10,25,1802,830,4463,-1,1
2601,1.2003552,712864,26402.371,97328,3604.7407,1769445,65535,27,25,1800.5,1136.5,4464,-1,1
2602,1.5065178,612704,6066.3765,304656,3016.396,6619035,65535,101,25,1808,1158.5,4464,-1,1
2603,1.6822324,432512,5617.0391,230336,2991.3767,5046195,65535,77,25,1823,1156,4464,-1,1
2604,1.1222171,2015224,38754.309,232784,4476.6152,3407820,65535,52,25,1796.5,1472,4465,-1,1
2605,1.0274726,764112,25470.4,114816,3827.2,1966050,65535,30,25,1808,1074,4466,-1,1
2606,0.98956249,154368,14033.454,33408,3037.0908,720885,65535,11,25,1815,1414,4467,-1,1
2607,1.1099629,389168,12972.267,108160,3605.3333,1966050,65535,30,25,1800,1836,4468,-1,1
2608,1.1141681,1412720,39242.223,127296,3536,2359260,65535,36,25,1796.5,1606.5,4469,-1,1
2609,1.0294029,265408,22117.334,36928,3077.3333,786420,65535,12,25,1816.5,360,4470,-1,1
2610,1.1585395,386288,16095.333,82672,3444.6667,1572840,65535,24,25,1822,378,4470,-1,1
2611,1.7206764,219664,5936.8647,107792,2913.2974,2424795,65535,37,25,1802.5,1350.5,4476,-1,1
2612,1.1300606,65504,5458.6665,35520,2960,786420,65535,12,25,1802,1364,4476,-1,1
2613,1.3660982,170064,12147.429,42272,3019.4285,917490,65535,14,25,1813.5,817,4478,-1,1
2614,1.0864632,434464,15516.571,95568,3413.1428,1834980,65535,28,25,1810,1951.5,4481,-1,0
2615,1.1865191,662416,18926.172,112432,3212.3428,2293725,65535,35,25,1821.5,1947,4481,-1,0
2616,1.0413703,663376,23692,107392,3835.4285,1834980,65535,28,25,1828.5,2006.5,4486,-1,1
2617,2.4042628,837680,5202.9814,468192,2908.0249,10551135,65535,161,25,1818,1449.5,4488,-1,1
2618,1.1424289,326368,23312,48656,3475.4285,917490,65535,14,25,1816,1434.5,4488,-1,1
2619,1.0932186,909904,23330.871,151840,3893.3333,2555865,65535,39,25,1830.5,1430.5,4488,-1,1
2620,1.3897034,501888,15684,96192,3006,2097120,65535,32,25,1839,1453.5,4488,-1,1
2621,1.6343172,308544,4674.9092,194624,2948.8484,4325310,65535,66,25,1824.5,704,4489,-1,1
2622,1.3938575,469757,46975.699,39264,3926.3999,655350,65535,10,25,1814.5,894.5,4490,-1,1
2623,1.8340251,468256,7203.9385,194400,2990.7693,4259775,65535,65,25,1825.5,888,4490,-1,1
2624,1.5716219,74560,6213.3335,34496,2874.6667,786420,65535,12,25,1831,1631.5,4491,-1,1
2625,1.0539743,486336,28608,53456,3144.4707,1114095,65535,17,25,1846,211,4495,-1,1
2626,1.1164173,870480,21762,135136,3378.3999,2621400,65535,40,25,1829,1094.5,4497,-1,1
2627,1.3435447,1190160,7257.0732,533200,3251.2195,10747740,65535,164,25,1838.5,1078,4497,-1,1
2628,1.337058,737264,8991.0244,259776,3168,5373870,65535,82,25,1837,1092,4497,-1,1
2629,1.1435461,146624,14662.4,31376,3137.6001,655350,65535,10,25,1855,1098.5,4497,-1,1
2630,2.2268663,150688,6551.6523,67616,2939.8262,1507305,65535,23,25,1838.5,1369.5,4500,-1,1
2631,1.1306379,840768,22723.459,125152,3382.4866,2424795,65535,37,25,1856.5,154,4503,-1,1
2632,1.2900044,1850224,22563.707,325312,3967.2195,5373870,65535,82,25,1853,1932.5,4505,-1,1
2633,1.3142113,964480,20966.957,152832,3322.4348,3014610,65535,46,25,1848,920.5,4507,-1,1
2634,1.1998791,388208,21567.111,60528,3362.6667,1179630,65535,18,25,1839.5,1897.5,4510,-1,1
2635,1.0351569,1320062,33001.551,166960,4174,2621400,65535,40,25,1841.5,1117,4512,-1,1
2636,1.1122851,498848,13127.579,117648,3096,2490330,65535,38,25,1852,1127,4512,-1,1
2637,1.1121287,662144,23648,98944,3533.7144,1834980,65535,28,25,1849,399,4516,-1,1
2638,1.9822787,452432,8079.1431,162816,2907.4285,3669960,65535,56,25,1859,24,4517,-1,0
2639,1.0903209,628768,29941.334,73328,3491.8096,1376235,65535,21,25,1862.5,1545.5,4520,-1,1
2640,1.1354012,759088,23002.666,123728,3749.3333,2162655,65535,33,25,1893.5,1565.5,4520,-1,1
2641,1.2575068,622960,36644.707,58272,3427.7646,1114095,65535,17,25,1867.5,1207.5,4522,-1,0
2642,1.8048613,1686432,5370.8027,923856,2942.2166,20577990,65535,314,25,1884,1185.5,4522,-1,0
2643,1.2356198,190384,13598.857,41488,2963.4285,917490,65535,14,25,1902.5,1176.5,4522,-1,0
2644,1.118724,187504,17045.818,35424,3220.3635,720885,65535,11,25,1888,267.5,4525,-1,1
2645,1.1267389,269472,17964.801,46656,3110.3999,983025,65535,15,25,1859.5,903,4531,-1,0
2646,0.9563453,489888,30618,52544,3284,1048560,65535,16,25,1879,926.5,4531,-1,0
2647,0.95489069,145616,13237.818,34240,3112.7273,720885,65535,11,25,1870,111,4533,-1,1
2648,1.1891512,784064,28002.285,93088,3324.5715,1834980,65535,28,25,1871.5,1091.5,4534,-1,1
2649,1.3885603,276704,15372.444,53296,2960.8889,1179630,65535,18,25,1872.5,1103.5,4534,-1,1
2650,1.5881616,1366991,34174.773,130768,3269.2,2621400,65535,40,25,1871.5,1308.5,4535,-1,1
2651,1.1142632,356752,18776.422,58000,3052.6316,1245165,65535,19,25,1868.5,1300,4535,-1,1
2652,1.3870682,237408,13189.333,59536,3307.5557,1179630,65535,18,25,1883,1301.5,4535,-1,1
2653,1.06261,580816,32267.555,67248,3736,1179630,65535,18,25,1865.5,599.5,4536,-1,1
2654,1.4685876,75312,7531.2002,29120,2912,655350,65535,10,25,1865,1999,4537,-1,1
2655,1.4470993,553856,36923.734,49536,3302.3999,983025,65535,15,25,1887.5,1627,4539,-1,1
2656,1.096687,3214573,31515.422,454272,4453.647,6684570,65535,102,25,1878.5,737,4540,-1,1
2657,1.8323525,73584,6689.4546,32400,2945.4546,720885,65535,11,25,1879,745,4540,-1,1
2658,1.1117627,174624,8731.2002,68224,3411.2,1310700,65535,20,25,1881,833.5,4541,-1,1
2659,1.4322235,79936,7993.6001,29344,2934.3999,655350,65535,10,25,1881.5,1681.5,4542,-1,1
2660,2.7753264,527296,5858.8442,262992,2922.1333,5898150,65535,90,25,1884.5,673,4543,-1,1
2661,2.0144765,282320,8066.2856,104368,2981.9429,2293725,65535,35,25,1897.5,664.5,4543,-1,1
2662,1.571483,1132192,19520.551,189920,3274.4827,3801030,65535,58,25,1905,674.5,4543,-1,1
2663,1.053748,105967.99,9633.4541,34448,3131.6365,720885,65535,11,25,1898.5,1867.5,4544,-1,1
2664,1.2320424,140112,12737.454,33296,3026.9092,720885,65535,11,25,1880.5,1498.5,4545,-1,1
2665,1.4695457,234304,19525.334,36480,3040,786420,65535,12,25,1890.5,1939,4546,-1,1
2666,1.2167206,444926.97,34225.152,51184,3937.2307,851955,65535,13,25,1882,283,4547,-1,1
2667,1.1720794,1439712,25258.105,192608,3379.0876,3735495,65535,57,25,1896.5,298.5,4547,-1,1
2668,1.5041244,2544640,7976.9277,989264,3101.1411,20905664,65535,319,25,1888,1409.5,4548,-1,1
2669,1.0690399,568287,33428.648,57600,3388.2354,1114095,65535,17,25,1877.5,763.5,4551,-1,1
2670,1.5498812,1354832,29452.869,147552,3207.6521,3014610,65535,46,25,1887.5,764,4551,-1,1
2671,1.145079,378400,17200,67264,3057.4546,1441770,65535,22,25,1884.5,1522,4552,-1,1
2672,1.5571094,64560,5869.0908,32720,2974.5454,720885,65535,11,25,1905,952,4556,-1,1
2673,1.6388635,54080,5408,29472,2947.2,655350,65535,10,25,1886,1129.5,4557,-1,1
2674,3.009146,415472.03,5129.2842,237424,2931.1604,5308335,65535,81,25,1891.5,1133.5,4557,-1,1
2675,1.0563266,700896,28035.84,111760,4470.3999,1638375,65535,25,25,1903.5,1114.5,4557,-1,1
2676,1.8971117,421920,7813.3335,160752,2976.8889,3538890,65535,54,25,1900,1223.5,4559,-1,1
2677,1.812815,899200,6864.1221,401552,3065.2825,8585085,65535,131,25,1912.5,1986,4561,-1,0
2678,1.065227,285328,20380.572,41488,2963.4285,917490,65535,14,25,1895.5,237,4562,-1,1
2679,1.4714937,217968,7031.2256,90576,2921.8064,2031585,65535,31,25,1906.5,393,4568,-1,1
2680,1.730322,1440848,6701.6187,638704,2970.7163,14090025,65535,215,25,1921.5,391.5,4568,-1,1
2681,1.1576786,178464,13728,39744,3057.2307,851955,65535,13,25,1940,375.5,4568,-1,1
2682,1.1539677,740925,29637,114496,4579.8398,1638375,65535,25,25,1927.5,779,4569,-1,1
2683,1.4405554,171488,5043.7646,101216,2976.9412,2228190,65535,34,25,1916.5,853.5,4572,-1,1
2684,1.6756692,681504,4867.8857,409168,2922.6287,9174900,65535,140,25,1930,841,4572,-1,1
2685,1.2167698,189328,12621.866,45904,3060.2666,983025,65535,15,25,1937.5,854,4572,-1,1
2686,1.328736,732096,13557.333,172000,3185.1853,3538890,65535,54,25,1910.5,1642.5,4574,-1,1
2687,1.0718983,2792057,49858.16,238960.02,4267.1431,3669960,65535,56,25,1920,1814.5,4575,-1,1
2688,1.365159,631792,6867.3042,280816,3052.3479,6029220,65535,92,25,1919.5,1568.5,4580,-1,1
2689,1.5144317,1033072,15192.235,221008,3250.1177,4456380,65535,68,25,1925,1547,4580,-1,1
2690,1.4560139,215552,6158.6284,104224,2977.8286,2293725,65535,35,25,1938,1570,4580,-1,1
2691,1.36039,234752,19562.666,38000,3166.6667,786420,65535,12,25,1914,103,4585,-1,1
2692,1.0918813,383776,22575.059,56560,3327.0588,1114095,65535,17,25,1932.5,930.5,4588,-1,1
2693,1.5880748,315984,21065.6,52352,3490.1333,983025,65535,15,25,1927.5,897.5,4596,-1,1
2694,1.0665557,1387514,40809.234,154400,4541.1763,2228190,65535,34,25,1930,873,4596,-1,1
2695,1.7337925,436192,5975.2329,210624,2885.2603,4784055,65535,73,25,1952.5,1302.5,4598,-1,1
2696,1.1954619,253056.02,23005.092,34864,3169.4546,720885,65535,11,25,1956.5,1288,4598,-1,1
2697,2.7207424,154752,6190.0801,73136,2925.4399,1638375,65535,25,25,1948,776,4599,-1,1
2698,1.6847772,801328,8524.7656,275840,2934.468,6160290,65535,94,25,1936.5,1610.5,4600,-1,1
2699,1.048049,296960,19797.334,47376,3158.3999,983025,65535,15,25,1954.5,1602,4600,-1,1
2700,1.1519053,361264,27789.539,40736,3133.5386,851955,65535,13,25,1952.5,1888.5,4601,-1,1
2701,1.1192155,1182462,34778.293,120720,3550.5881,2228190,65535,34,25,1933,1684,4602,-1,0
2702,0.98299648,1398982,43718.187,129760,4055,2097120,65535,32,25,1978.5,1676.5,4602,-1,0
2703,1.3127937,194944,14995.692,41056,3158.1538,851955,65535,13,25,1938,2021.5,4607,-1,1
2704,1.0393245,453503.97,21595.428,64464,3069.7144,1376235,65535,21,25,1952,2010.5,4607,-1,1
2705,1.026143,104944,9540.3633,34208,3109.8181,720885,65535,11,25,1954,2025.5,4607,-1,1
2706,1.2664235,349552,10923.5,96096,3003,2097120,65535,32,25,1959.5,1198.5,4609,-1,1
2707,1.6506152,283280,8331.7646,106576,3134.5881,2228190,65535,34,25,1946,1100,4611,-1,1
2708,1.328991,64687.996,5880.7271,32000,2909.0908,720885,65535,11,25,1954,550.5,4612,-1,1
2709,2.1710964,1900272,8963.5469,662384,3124.4529,13893420,65535,212,25,1958.5,481,4613,-1,1
2710,1.3220238,153568,13960.728,32176,2925.0908,720885,65535,11,25,1973,498.5,4613,-1,1
2711,1.0831148,239360,19946.666,38752,3229.3333,786420,65535,12,25,1984,473.5,4613,-1,1
2712,1.1443092,936000,14400,221680,3410.4614,4259775,65535,65,25,1966,520.5,4615,-1,1
2713,1.0413703,127904,9136,40656,2904,917490,65535,14,25,1948,1223.5,4616,-1,0
2714,1.7006321,81904,6825.3335,35248,2937.3333,786420,65535,12,25,1954,1226,4616,-1,0
2715,1.1742985,695392,15117.218,144704,3145.739,3014610,65535,46,25,1978.5,916.5,4620,-1,1
2716,1.0799713,323952,23139.428,46128,3294.8572,917490,65535,14,25,1967,398,4621,-1,1
2717,1.1702536,260240,20018.461,40048,3080.6155,851955,65535,13,25,1992,1571,4622,-1,1
2718,1.5820332,1624096,6940.5811,709952,3033.9829,15335190,65535,234,25,1967,1265,4625,-1,1
2719,1.2489925,475008,6884.1738,210560,3051.5942,4521915,65535,69,25,1977,1280,4625,-1,1
2720,1.1349532,403888,7620.5283,156736,2957.283,3473355,65535,53,25,1979.5,1258,4625,-1,1
2721,1.0686625,1627197,32543.939,212704,4254.0801,3276750,65535,50,25,1961,578.5,4628,-1,1
2722,1.5656874,75584,7558.3999,29232,2923.2,655350,65535,10,25,1969.5,591.5,4628,-1,1
2723,1.0786041,658416,24385.777,94512,3500.4443,1769445,65535,27,25,1971.5,564.5,4628,-1,1
2724,0.99574444,536944,26847.199,70784,3539.2,1310700,65535,20,25,1981.5,563,4628,-1,1
2725,2.1365176,225936,6106.3784,109615.99,2962.5945,2424795,65535,37,25,1985.5,1645,4632,-1,1
2726,0.94896029,228943.98,17611.076,41584,3198.7693,851955,65535,13,25,1992,1632.5,4632,-1,1
2727,1.1186099,600528,8703.3047,217328,3149.6812,4521915,65535,69,25,1970,954.5,4637,-1,1
2728,1.3507251,1392848,7408.7661,613088,3261.1064,12320580,65535,188,25,1985.5,954,4637,-1,1
2729,1.1440583,533280,19045.715,96208,3436,1834980,65535,28,25,1976,758,4638,-1,1
